ID,Target,stat_mean,stat_std,stat_variance,stat_median,stat_min,stat_max,stat_range,stat_skewness,stat_kurtosis,stat_energy,stat_rms,stat_p10,stat_p25,stat_p75,stat_p90,stat_iqr,glcm_contrast_d1_a0,glcm_contrast_d1_a45,glcm_contrast_d1_a90,glcm_contrast_d1_a135,glcm_contrast_d3_a0,glcm_contrast_d3_a45,glcm_contrast_d3_a90,glcm_contrast_d3_a135,glcm_contrast_d5_a0,glcm_contrast_d5_a45,glcm_contrast_d5_a90,glcm_contrast_d5_a135,glcm_dissimilarity_d1_a0,glcm_dissimilarity_d1_a45,glcm_dissimilarity_d1_a90,glcm_dissimilarity_d1_a135,glcm_dissimilarity_d3_a0,glcm_dissimilarity_d3_a45,glcm_dissimilarity_d3_a90,glcm_dissimilarity_d3_a135,glcm_dissimilarity_d5_a0,glcm_dissimilarity_d5_a45,glcm_dissimilarity_d5_a90,glcm_dissimilarity_d5_a135,glcm_homogeneity_d1_a0,glcm_homogeneity_d1_a45,glcm_homogeneity_d1_a90,glcm_homogeneity_d1_a135,glcm_homogeneity_d3_a0,glcm_homogeneity_d3_a45,glcm_homogeneity_d3_a90,glcm_homogeneity_d3_a135,glcm_homogeneity_d5_a0,glcm_homogeneity_d5_a45,glcm_homogeneity_d5_a90,glcm_homogeneity_d5_a135,glcm_energy_d1_a0,glcm_energy_d1_a45,glcm_energy_d1_a90,glcm_energy_d1_a135,glcm_energy_d3_a0,glcm_energy_d3_a45,glcm_energy_d3_a90,glcm_energy_d3_a135,glcm_energy_d5_a0,glcm_energy_d5_a45,glcm_energy_d5_a90,glcm_energy_d5_a135,glcm_correlation_d1_a0,glcm_correlation_d1_a45,glcm_correlation_d1_a90,glcm_correlation_d1_a135,glcm_correlation_d3_a0,glcm_correlation_d3_a45,glcm_correlation_d3_a90,glcm_correlation_d3_a135,glcm_correlation_d5_a0,glcm_correlation_d5_a45,glcm_correlation_d5_a90,glcm_correlation_d5_a135,glcm_ASM_d1_a0,glcm_ASM_d1_a45,glcm_ASM_d1_a90,glcm_ASM_d1_a135,glcm_ASM_d3_a0,glcm_ASM_d3_a45,glcm_ASM_d3_a90,glcm_ASM_d3_a135,glcm_ASM_d5_a0,glcm_ASM_d5_a45,glcm_ASM_d5_a90,glcm_ASM_d5_a135,fft_mean_magnitude,fft_std_magnitude,fft_max_magnitude,fft_min_magnitude,fft_dc_magnitude,fft_mean_magnitude_no_dc,fft_std_magnitude_no_dc,fft_spectral_energy,fft_mag_p10,fft_mag_p25,fft_mag_p50,fft_mag_p75,fft_mag_p90
304,0,-3.771905523878984,16.21888825254113,263.05233614841666,0.39519835350558463,-59.28648065078552,37.19905929856311,96.48553994934863,-1.8064806203323496,2.3465771536463675,958278.3232763018,16.651714849512814,-36.80985839514302,-2.9695040306209357,4.279627609567538,8.844524834789905,7.249131640188474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.280456519052,913.7178799520497,19317.42645175458,5.1117761070048156,13035.705490525766,347.508550995173,887.8888898472395,3311809885.2428994,91.99585137328596,152.64980234704146,240.360892624772,354.22767129770546,499.5949852171975
305,0,-3.890870781098169,16.31077053015025,266.04123528721794,0.5486584133975485,-60.36657179156191,34.678747922025245,95.04531971358716,-1.8053093812094196,2.291559527033497,971758.4626566884,16.768426006111053,-37.90149385765852,-2.826658692444459,4.070738455021225,8.356206510491408,6.897397147465684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.9364682187564,923.83232704095,19624.169628346877,8.62715160633558,13446.849419475271,340.0455974376583,896.5531221382763,3358397246.941515,91.25571356700074,147.03036814119255,230.10771097026867,344.7176111345737,504.8809199692337
306,0,-3.866463733703307,16.424645288387627,269.7689728493539,0.4312694517290532,-61.461860786754976,29.85086614493457,91.31272693168955,-1.8086361755277511,2.3365713695950463,983987.1866421392,16.873604080142357,-38.040945379314394,-2.899904758956696,4.137823886984055,8.831747649104816,7.037728645940751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.9193799853313,927.8161323197878,19983.005007128137,0.601467013006582,13362.498663678629,347.05291625162795,901.0415326102384,3400659717.0352325,89.64151187640363,149.20047973441072,234.77726478453812,360.7860368219394,517.4325353603411
307,0,-3.8940735449440576,15.559044551533011,242.08386735658908,0.1950404870058099,-56.44645588969571,36.72659728965554,93.17305317935126,-1.8339010910865279,2.4663676146039037,889047.9687053568,16.038942487895586,-36.19873411930887,-2.7837097932548027,3.7211431142405322,7.748995787125242,6.504852907495335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.14241141118475,882.4564506236668,18812.01993175484,8.972542229611534,13457.918171326664,328.2483378662407,853.7534036666689,3072549779.8457136,88.18187510344765,142.52100918385185,223.620757038311,335.1753557892828,479.7784520084159
308,0,-3.6886414145084534,16.489584044889874,271.90638197348665,0.47157755044947147,-63.97109203679604,37.042948465856405,101.01404050265245,-1.778003803380334,2.321492340619029,986731.0529759317,16.89711387954504,-37.720748583543944,-2.9655574966622607,4.610100342135965,8.911271345879017,7.575657838798225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.3789092962191,926.828661709475,19563.998956816988,4.948746959564297,12747.944728541215,353.69026788171067,902.5583917432343,3410142519.0848193,93.9362690913778,148.53392965686615,241.73014797521665,360.1407491993483,528.6617490393292
309,0,-3.744202552364705,16.135904771313715,260.36742278890466,0.4512038889684837,-62.75483372541896,38.830611580121,101.58544530553996,-1.7934740387264267,2.3787966895135657,948279.6594732868,16.56461516432057,-36.81532076512703,-2.989752497061237,4.196023549815148,8.540962369851528,7.185776046876385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.21583842994227,910.1726499371089,20077.568510837762,4.373662769321551,12939.964020972422,342.47163587757757,884.6146007034873,3277254503.139678,87.50803580747784,150.12741270053363,233.73786757611788,350.3478397830523,489.9538312392291
31,0,-3.747646164710839,15.595460735126265,243.21839554086506,0.09659408022376276,-61.87195284162037,37.4137466480732,99.28569948969357,-1.7695943160488978,2.338149793154183,889101.7827266427,16.03942789867322,-35.72069397827262,-2.772756730099474,3.826063591069179,8.123834680817293,6.5988203211686525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.7645953910244,882.252518716093,19527.534815175673,4.852408221066382,12951.86514524066,329.0169492263136,855.7514955353796,3072735761.1032763,82.34256816366207,139.3023791854942,219.90724580451183,337.90629531559637,505.82023994929114
310,0,-3.866128149960246,15.137187350560637,229.134440885973,0.08713921924485035,-58.14864742730347,36.542231977284246,94.69087940458772,-1.8337921454474366,2.4784399957665064,843545.2760912611,15.623104293253888,-34.421193344041626,-2.8186816153496537,3.435762877703633,7.509422863292238,6.2544444930532865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.7227075600993,861.7410035456946,18577.893507548295,2.5822807948092765,13361.338886262614,313.856579410139,832.6960281296471,2915292474.171399,78.33729993245862,130.0023963940733,210.5976860023321,313.6283370365683,472.16106610233095
311,0,-3.682276645080906,15.538425031971501,241.44265247419855,0.1388822607983367,-59.193826096425454,35.40111306021693,94.59493915664238,-1.7517313720627081,2.34307497745872,881286.2683722092,15.968776213758737,-35.31503453290537,-2.9035415552447907,3.8200329083626663,8.271491589820396,6.7235744636074575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.5161385592585,878.2843037689834,19112.28965277773,4.425270638989747,12725.94808539961,327.83386191417753,852.6140779586426,3045725343.4943547,82.65178309685098,135.12541507961535,220.36786972818325,339.95777222074264,496.8414935882595
312,0,-3.7618583986185348,15.342116825122757,235.38054867571475,0.210647831520667,-58.27007655055273,31.45360578689865,89.72368233745138,-1.8357134377392421,2.482228995605582,862383.0319037738,15.796585937694626,-35.22354781244637,-2.813817207871839,3.7514180637190875,7.873117095225879,6.565235271590927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.4062788158877,869.0156273023557,19211.71983309307,6.452717505235135,13000.982625625653,323.64442041726915,841.8607161259159,2980395758.2594414,79.15211881442903,139.19529114114013,221.13430054323211,325.876747513502,479.44952195194236
313,0,-3.6407836131718008,15.593779013599544,243.16594392497757,0.1938069355418099,-57.75023002912619,32.955514137038925,90.70574416616512,-1.7857595194324518,2.4011815688645415,886191.8373835243,16.013158627919662,-35.29437497128578,-2.8433102922881885,3.953275201865204,8.396704103125181,6.796585494153392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.27384765880856,880.0300177578603,19204.29962653817,3.17148066218637,12582.548167121746,330.6330640456368,855.0223851832865,3062678989.9974594,82.85251266616075,138.98207400953743,223.18045183374898,339.3776872768048,475.04047035539327
314,0,-3.6949187094978475,15.592478564982166,243.1253877994283,0.19891256845699065,-59.48563147489425,36.81373985760168,96.29937133249592,-1.7775694154775579,2.3665779374684055,887424.1185112434,16.024288192279414,-35.86080721968135,-2.832637401132594,3.9611286668073893,8.109064491886524,6.793766067939983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.30159965571625,878.8051791963424,18922.18175507928,9.195669858737173,12769.63906002456,335.60668094621843,853.0002907028152,3066937753.5748568,88.76760670222126,141.72662611189253,226.63641208985817,344.3244898032496,503.54734064826994
315,0,-3.7308997707033598,16.389152670463137,268.60432525574896,0.6060711582947145,-60.78289655460664,33.9977969181696,94.78069347277624,-1.7786142422192672,2.2109052720966966,976402.7309541311,16.808448421992534,-37.96828224233764,-3.12494035736717,4.64238893043415,8.958403343974174,7.76732928780132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0465682321021,926.3016192589996,20482.318492079015,5.973784554756756,12893.98960755081,340.31566846139873,901.3777198730506,3374447838.177477,88.54671938826651,146.22400775396753,231.09808935531473,343.0136138547008,501.76459009785646
316,2,-4.522744682933328,17.53829792157229,307.59189398582697,0.5022799772893396,-63.17260993752537,33.76267292320794,96.93528286073331,-1.882842936734369,2.3491750944279195,1133730.8240929756,18.112070932194047,-42.29778179403211,-2.528888536615229,3.955040599207781,7.854126332233744,6.48392913582301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.6395714350422,1003.6191106801798,22576.018168382405,4.711006627771198,15630.60562421758,351.1168267521089,969.4093869911449,3918173728.065324,100.80719456565231,160.5977021485932,254.03800600025482,367.6859894615748,474.6228864477952
317,0,-3.7408314052858573,16.190777958148633,262.1412908900717,0.48777048400540074,-59.61387919587124,36.333397987754566,95.9472771836258,-1.7706473703070504,2.26158156927751,954322.9418632712,16.61731357629279,-37.244765566378675,-2.8891852689291833,4.192479274229698,8.607353829682495,7.081664543158881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.74543311136586,914.418951618103,19672.061278927118,9.788665920233983,12928.313336667925,340.00460170607994,889.0203440499986,3298140087.079465,92.5085013160854,147.00390526897215,227.82700350075112,348.1427936530905,506.86936169273343
318,1,-5.2455811552115374,16.38826681906675,268.5752893329242,0.11784013413626401,-62.356822884225885,30.397143672896892,92.75396655712278,-2.0243029079442003,2.612229529272807,1023291.9163774126,17.207306906917037,-41.67182289345923,-1.964284883878363,2.1916165392934097,4.686999560526619,4.155901423171773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.2180146419548,971.1227896407756,21564.612351907654,4.465904091621698,18128.728472411072,277.97243348674334,922.4573302630558,3536496863.0003386,70.78538773623922,114.19768839530198,186.54504261687458,271.04169118664436,358.24122576651126
319,0,-3.7296369719978366,15.620921217935544,244.01317969694887,0.33351980505575085,-61.36008609236716,32.672771273792705,94.03285736615987,-1.8126334965273914,2.4735254352657563,891383.1723872941,16.05999289040447,-35.74356275282431,-2.8266631584308324,3.862339385161966,7.9409710174445785,6.689002543592798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.1076566434527,884.5406194249433,19533.561251370138,6.395651298002286,12889.625375224525,326.37801967145475,858.3629403160382,3080620243.7704883,78.87042744782912,136.09953227206714,221.6310120334896,335.592774870713,483.71228466066304
32,0,-3.8521836891268606,15.275726067470526,233.3478068883985,0.1248500247281473,-57.49717692235555,28.62469297391175,86.1218698962673,-1.836435335643248,2.4686409980428525,857734.7076743278,15.753955886163117,-35.12085476031005,-2.8037165737931904,3.6507191727899033,7.720312793656353,6.454435746583094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.88078606865895,867.2872549033209,18164.926289687537,2.3279782052736175,13313.146829622434,321.0286023795321,838.6838838683793,2964331149.722476,77.93750286620798,136.94760788026667,220.56403252043,328.66968960897486,485.66097738865074
320,0,-3.943685552067914,15.513628057226152,240.67265549795445,0.1251999759124721,-59.35714964515795,39.26347280954811,98.62062245470607,-1.8203130447087488,2.4194122518984296,885514.6756162148,16.007039427437654,-36.264788691850896,-2.818563395948261,3.4762887427546114,7.724802846242653,6.294852138702872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.1178990358406,882.3313185797002,19243.65170922009,3.8629408866065353,13629.377267946707,323.1742134837727,852.8324132794645,3060338718.929638,77.61942613289068,139.1427031285332,218.8233173721169,330.8733322540812,482.60442981288145
321,0,-3.893388277655304,15.373299605012845,236.3383407454881,0.1119953637466337,-59.67399350202253,31.71228617520339,91.38627967722593,-1.8178889255419872,2.4421303195849866,869172.9858181042,15.858651046859938,-35.279419574882155,-2.9408830061019424,3.6063637284663876,7.791945936144673,6.54724673456833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.29274970467856,873.3304227543342,18792.230634918422,3.552065077435722,13455.54988757673,322.3993614270232,844.3008689844246,3003861838.9873676,79.32820713480396,133.45269985359636,220.54481485122002,327.4529411433967,488.1220626756743
322,0,-3.6074757891547735,16.267153868354608,264.62029497672427,0.5609013961378173,-58.56475568610272,33.2944102708712,91.85916595697392,-1.7486229428802293,2.176913524264445,959503.7141431908,16.66235807279576,-37.21298079584281,-3.156120007666247,4.6076605491904035,9.274728398100962,7.76378055685665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.01885019597256,915.2538207246514,20097.005969743906,2.08532340438293,12467.436327318897,345.4113744068178,891.7503697055315,3316044836.078867,93.99684926459051,150.49741878051339,235.5882878719541,352.2331021096872,510.99437003342194
323,0,-3.6911035196894386,16.311436120108983,266.06294830039593,0.38246015813391876,-60.118905812701385,34.32266613622991,94.4415719489313,-1.7778630482792377,2.2870195109149174,966598.9407133968,16.723851036572277,-37.2417489956793,-3.02180166642675,4.537719330714471,9.156753491357879,7.559520997141221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.8716906747473,917.2642843000008,19388.131892341837,0.906754959492038,12756.453764046702,350.18058715505794,892.6853340936588,3340565939.105499,85.98935669773634,147.88186167424809,240.7678660599276,361.9787887734045,521.5675739324417
324,0,-3.913583080321038,16.253925655165602,264.1900992036505,0.411176573973862,-61.721732624253,34.41196867069883,96.13370129495183,-1.8146251746458841,2.3667573669551025,965973.5368596597,16.718439871298568,-37.35911495883265,-2.8897503188259046,4.049089408157981,8.395403617433029,6.938839726983885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.1207560438863,921.000371135393,19700.63439070706,4.6090316526511375,13525.343125589508,339.2071729635652,893.2969700261399,3338404543.386984,89.64162676544773,149.8725505247522,232.8995267496831,340.9099260677824,518.3577403296657
